filename,Diameter,Pitch,RPM min,RPM max,Blades,Extension,RPM,Power,Thrust
PER3_4x33E.dat,4.0,3.3,1000,41000,2,E,38000,361.529,10.207
PER3_4x33E.dat,4.0,3.3,1000,41000,2,E,39000,391.602,10.768
PER3_4x33E.dat,4.0,3.3,1000,41000,2,E,40000,423.415,11.346
PER3_4x33E.dat,4.0,3.3,1000,41000,2,E,41000,457.039,11.941
PER3_4x4E-3.dat,4.0,4.0,1000,41000,3,E,10000,12.696,1.095
PER3_4x4E-3.dat,4.0,4.0,1000,41000,3,E,11000,16.794,1.326
PER3_4x4E-3.dat,4.0,4.0,1000,41000,3,E,12000,21.69,1.58
PER3_4x4E-3.dat,4.0,4.0,1000,41000,3,E,13000,27.452,1.855
PER3_4x4E-3.dat,4.0,4.0,1000,41000,3,E,14000,34.154,2.154
PER3_4x4E-3.dat,4.0,4.0,1000,41000,3,E,15000,41.866,2.474
PER3_4x4E-3.dat,4.0,4.0,1000,41000,3,E,16000,50.662,2.817
PER3_4x4E-3.dat,4.0,4.0,1000,41000,3,E,17000,60.614,3.183
PER3_4x4E-3.dat,4.0,4.0,1000,41000,3,E,18000,71.797,3.572
PER3_4x4E-3.dat,4.0,4.0,1000,41000,3,E,19000,84.285,3.983
PER3_4x4E-3.dat,4.0,4.0,1000,41000,3,E,20000,98.154,4.417
PER3_4x4E-3.dat,4.0,4.0,1000,41000,3,E,21000,113.48,4.874
PER3_4x4E-3.dat,4.0,4.0,1000,41000,3,E,22000,130.341,5.354
PER3_4x4E-3.dat,4.0,4.0,1000,41000,3,E,23000,148.815,5.857
PER3_4x4E-3.dat,4.0,4.0,1000,41000,3,E,24000,168.982,6.383
PER3_4x4E-3.dat,4.0,4.0,1000,41000,3,E,25000,190.923,6.933
PER3_4x4E-3.dat,4.0,4.0,1000,41000,3,E,26000,214.72,7.507
PER3_4x4E-3.dat,4.0,4.0,1000,41000,3,E,27000,240.457,8.103
PER3_4x4E-3.dat,4.0,4.0,1000,41000,3,E,28000,268.219,8.724
PER3_4x4E-3.dat,4.0,4.0,1000,41000,3,E,29000,298.092,9.369
PER3_4x4E-3.dat,4.0,4.0,1000,41000,3,E,30000,330.166,10.037
PER3_4x4E-3.dat,4.0,4.0,1000,41000,3,E,31000,364.532,10.73
PER3_4x4E-3.dat,4.0,4.0,1000,41000,3,E,32000,401.281,11.447
PER3_4x4E-3.dat,4.0,4.0,1000,41000,3,E,33000,440.508,12.189
PER3_4x4E-3.dat,4.0,4.0,1000,41000,3,E,34000,482.313,12.955
PER3_4x4E-3.dat,4.0,4.0,1000,41000,3,E,35000,526.793,13.746
PER3_4x4E-3.dat,4.0,4.0,1000,41000,3,E,36000,574.053,14.563
PER3_4x4E-3.dat,4.0,4.0,1000,41000,3,E,37000,624.2,15.404
PER3_4x4E-3.dat,4.0,4.0,1000,41000,3,E,38000,677.344,16.271
PER3_4x4E-3.dat,4.0,4.0,1000,41000,3,E,39000,733.602,17.164
PER3_4x4E-3.dat,4.0,4.0,1000,41000,3,E,40000,793.094,18.082
PER3_4x45E.dat,4.0,4.5,1000,33000,2,E,10000,9.379,0.792
PER3_4x45E.dat,4.0,4.5,1000,33000,2,E,11000,12.409,0.959
PER3_4x45E.dat,4.0,4.5,1000,33000,2,E,12000,16.027,1.142
PER3_4x45E.dat,4.0,4.5,1000,33000,2,E,13000,20.287,1.341
PER3_4x45E.dat,4.0,4.5,1000,33000,2,E,14000,25.241,1.556
PER3_4x45E.dat,4.0,4.5,1000,33000,2,E,15000,30.944,1.788
PER3_4x45E.dat,4.0,4.5,1000,33000,2,E,16000,37.447,2.036
PER3_4x45E.dat,4.0,4.5,1000,33000,2,E,17000,44.807,2.299
PER3_4x45E.dat,4.0,4.5,1000,33000,2,E,18000,53.077,2.58
PER3_4x45E.dat,4.0,4.5,1000,33000,2,E,19000,62.313,2.876
PER3_4x45E.dat,4.0,4.5,1000,33000,2,E,20000,72.571,3.189
PER3_4x45E.dat,4.0,4.5,1000,33000,2,E,21000,83.907,3.518
PER3_4x45E.dat,4.0,4.5,1000,33000,2,E,22000,96.38,3.864
PER3_4x45E.dat,4.0,4.5,1000,33000,2,E,23000,110.047,4.226
PER3_4x45E.dat,4.0,4.5,1000,33000,2,E,24000,124.967,4.605
PER3_4x45E.dat,4.0,4.5,1000,33000,2,E,25000,141.201,5.001
PER3_4x45E.dat,4.0,4.5,1000,33000,2,E,26000,158.81,5.413
PER3_4x45E.dat,4.0,4.5,1000,33000,2,E,27000,177.856,5.842
PER3_4x45E.dat,4.0,4.5,1000,33000,2,E,28000,198.403,6.288
PER3_4x45E.dat,4.0,4.5,1000,33000,2,E,29000,220.515,6.751
PER3_4x45E.dat,4.0,4.5,1000,33000,2,E,30000,244.259,7.231
PER3_4x45E.dat,4.0,4.5,1000,33000,2,E,31000,269.703,7.728
PER3_4x45E.dat,4.0,4.5,1000,33000,2,E,32000,296.916,8.242
PER3_41x41E.dat,4.1,4.1,1000,45000,2,E,10000,6.534,0.62
PER3_41x41E.dat,4.1,4.1,1000,45000,2,E,11000,8.643,0.751
PER3_41x41E.dat,4.1,4.1,1000,45000,2,E,12000,11.161,0.894
PER3_41x41E.dat,4.1,4.1,1000,45000,2,E,13000,14.124,1.05
PER3_41x41E.dat,4.1,4.1,1000,45000,2,E,14000,17.568,1.218
PER3_41x41E.dat,4.1,4.1,1000,45000,2,E,15000,21.53,1.399
PER3_41x41E.dat,4.1,4.1,1000,45000,2,E,16000,26.047,1.592
PER3_41x41E.dat,4.1,4.1,1000,45000,2,E,17000,31.156,1.799
PER3_41x41E.dat,4.1,4.1,1000,45000,2,E,18000,36.893,2.017
PER3_41x41E.dat,4.1,4.1,1000,45000,2,E,19000,43.298,2.248
PER3_41x41E.dat,4.1,4.1,1000,45000,2,E,20000,50.407,2.492
PER3_41x41E.dat,4.1,4.1,1000,45000,2,E,21000,58.259,2.749
PER3_41x41E.dat,4.1,4.1,1000,45000,2,E,22000,66.893,3.018
PER3_41x41E.dat,4.1,4.1,1000,45000,2,E,23000,76.347,3.3
PER3_41x41E.dat,4.1,4.1,1000,45000,2,E,24000,86.663,3.595
PER3_41x41E.dat,4.1,4.1,1000,45000,2,E,25000,97.88,3.903
PER3_41x41E.dat,4.1,4.1,1000,45000,2,E,26000,110.039,4.223
PER3_41x41E.dat,4.1,4.1,1000,45000,2,E,27000,123.181,4.556
PER3_41x41E.dat,4.1,4.1,1000,45000,2,E,28000,137.349,4.902
PER3_41x41E.dat,4.1,4.1,1000,45000,2,E,29000,152.585,5.261
PER3_41x41E.dat,4.1,4.1,1000,45000,2,E,30000,168.934,5.633
PER3_41x41E.dat,4.1,4.1,1000,45000,2,E,31000,186.438,6.018
PER3_41x41E.dat,4.1,4.1,1000,45000,2,E,32000,205.145,6.416
PER3_41x41E.dat,4.1,4.1,1000,45000,2,E,33000,225.099,6.826
PER3_41x41E.dat,4.1,4.1,1000,45000,2,E,34000,246.348,7.25
PER3_41x41E.dat,4.1,4.1,1000,45000,2,E,35000,268.941,7.687
PER3_41x41E.dat,4.1,4.1,1000,45000,2,E,36000,292.927,8.137
PER3_41x41E.dat,4.1,4.1,1000,45000,2,E,37000,318.358,8.601
PER3_41x41E.dat,4.1,4.1,1000,45000,2,E,38000,345.287,9.077
PER3_41x41E.dat,4.1,4.1,1000,45000,2,E,39000,373.771,9.567
PER3_41x41E.dat,4.1,4.1,1000,45000,2,E,40000,403.869,10.07
PER3_41x41E.dat,4.1,4.1,1000,45000,2,E,41000,435.66,10.587
PER3_41x41E.dat,4.1,4.1,1000,45000,2,E,42000,469.27,11.116
PER3_41x41E.dat,4.1,4.1,1000,45000,2,E,43000,504.868,11.659
PER3_41x41E.dat,4.1,4.1,1000,45000,2,E,44000,542.671,12.216
PER3_41x41E.dat,4.1,4.1,1000,45000,2,E,45000,582.945,12.785
PER3_45x41E.dat,4.5,4.1,1000,42000,2,E,10000,9.639,0.899
PER3_45x41E.dat,4.5,4.1,1000,42000,2,E,11000,12.753,1.088
PER3_45x41E.dat,4.5,4.1,1000,42000,2,E,12000,16.473,1.295
PER3_45x41E.dat,4.5,4.1,1000,42000,2,E,13000,20.852,1.521
PER3_45x41E.dat,4.5,4.1,1000,42000,2,E,14000,25.945,1.765
PER3_45x41E.dat,4.5,4.1,1000,42000,2,E,15000,31.805,2.027
PER3_45x41E.dat,4.5,4.1,1000,42000,2,E,16000,38.489,2.307
PER3_45x41E.dat,4.5,4.1,1000,42000,2,E,17000,46.053,2.606
PER3_45x41E.dat,4.5,4.1,1000,42000,2,E,18000,54.551,2.923
PER3_45x41E.dat,4.5,4.1,1000,42000,2,E,19000,64.041,3.259
PER3_45x41E.dat,4.5,4.1,1000,42000,2,E,20000,74.581,3.613
PER3_45x41E.dat,4.5,4.1,1000,42000,2,E,21000,86.229,3.985
PER3_45x41E.dat,4.5,4.1,1000,42000,2,E,22000,99.044,4.376
PER3_45x41E.dat,4.5,4.1,1000,42000,2,E,23000,113.085,4.786
PER3_45x41E.dat,4.5,4.1,1000,42000,2,E,24000,128.415,5.215
PER3_45x41E.dat,4.5,4.1,1000,42000,2,E,25000,145.094,5.662
PER3_45x41E.dat,4.5,4.1,1000,42000,2,E,26000,163.186,6.128
PER3_45x41E.dat,4.5,4.1,1000,42000,2,E,27000,182.755,6.612
PER3_45x41E.dat,4.5,4.1,1000,42000,2,E,28000,203.866,7.116
PER3_45x41E.dat,4.5,4.1,1000,42000,2,E,29000,226.587,7.639
PER3_45x41E.dat,4.5,4.1,1000,42000,2,E,30000,250.986,8.18
PER3_45x41E.dat,4.5,4.1,1000,42000,2,E,31000,277.133,8.741
PER3_45x41E.dat,4.5,4.1,1000,42000,2,E,32000,305.101,9.321
PER3_45x41E.dat,4.5,4.1,1000,42000,2,E,33000,334.963,9.92
PER3_45x41E.dat,4.5,4.1,1000,42000,2,E,34000,366.798,10.539
PER3_45x41E.dat,4.5,4.1,1000,42000,2,E,35000,400.686,11.177
PER3_45x41E.dat,4.5,4.1,1000,42000,2,E,36000,436.712,11.834
PER3_45x41E.dat,4.5,4.1,1000,42000,2,E,37000,474.97,12.512
PER3_45x41E.dat,4.5,4.1,1000,42000,2,E,38000,515.571,13.208
PER3_45x41E.dat,4.5,4.1,1000,42000,2,E,39000,558.716,13.925
PER3_45x41E.dat,4.5,4.1,1000,42000,2,E,40000,604.703,14.661
PER3_45x41E.dat,4.5,4.1,1000,42000,2,E,41000,653.919,15.417
PER3_45x41E.dat,4.5,4.1,1000,42000,2,E,42000,706.855,16.192
PER3_47x42E.dat,4.7,4.2,1000,41000,2,E,10000,11.019,1.016
PER3_47x42E.dat,4.7,4.2,1000,41000,2,E,11000,14.576,1.231
PER3_47x42E.dat,4.7,4.2,1000,41000,2,E,12000,18.824,1.465
PER3_47x42E.dat,4.7,4.2,1000,41000,2,E,13000,23.824,1.72
PER3_47x42E.dat,4.7,4.2,1000,41000,2,E,14000,29.638,1.996
PER3_47x42E.dat,4.7,4.2,1000,41000,2,E,15000,36.328,2.293
PER3_47x42E.dat,4.7,4.2,1000,41000,2,E,16000,43.958,2.61
PER3_47x42E.dat,4.7,4.2,1000,41000,2,E,17000,52.592,2.948
PER3_47x42E.dat,4.7,4.2,1000,41000,2,E,18000,62.294,3.307
PER3_47x42E.dat,4.7,4.2,1000,41000,2,E,19000,73.128,3.686
PER3_47x42E.dat,4.7,4.2,1000,41000,2,E,20000,85.161,4.087
PER3_47x42E.dat,4.7,4.2,1000,41000,2,E,21000,98.461,4.508
PER3_47x42E.dat,4.7,4.2,1000,41000,2,E,22000,113.094,4.95
PER3_47x42E.dat,4.7,4.2,1000,41000,2,E,23000,129.13,5.414
PER3_47x42E.dat,4.7,4.2,1000,41000,2,E,24000,146.639,5.898
PER3_47x42E.dat,4.7,4.2,1000,41000,2,E,25000,165.694,6.404
PER3_47x42E.dat,4.7,4.2,1000,41000,2,E,26000,186.366,6.931
PER3_47x42E.dat,4.7,4.2,1000,41000,2,E,27000,208.731,7.479
PER3_47x42E.dat,4.7,4.2,1000,41000,2,E,28000,232.864,8.048
PER3_47x42E.dat,4.7,4.2,1000,41000,2,E,29000,258.844,8.639
PER3_47x42E.dat,4.7,4.2,1000,41000,2,E,30000,286.751,9.252
PER3_47x42E.dat,4.7,4.2,1000,41000,2,E,31000,316.668,9.886
PER3_47x42E.dat,4.7,4.2,1000,41000,2,E,32000,348.68,10.541
PER3_47x42E.dat,4.7,4.2,1000,41000,2,E,33000,382.877,11.219
PER3_47x42E.dat,4.7,4.2,1000,41000,2,E,34000,419.353,11.918
PER3_47x42E.dat,4.7,4.2,1000,41000,2,E,35000,458.212,12.639
PER3_47x42E.dat,4.7,4.2,1000,41000,2,E,36000,499.608,13.382
PER3_47x42E.dat,4.7,4.2,1000,41000,2,E,37000,543.799,14.147
PER3_47x42E.dat,4.7,4.2,1000,41000,2,E,38000,591.139,14.934
PER3_47x42E.dat,4.7,4.2,1000,41000,2,E,39000,642.092,15.742
PER3_47x42E.dat,4.7,4.2,1000,41000,2,E,40000,697.245,16.572
PER3_47x42E.dat,4.7,4.2,1000,41000,2,E,41000,757.327,17.424
PER3_475x45E.dat,4.75,4.5,1000,41000,2,E,10000,11.277,1.004
PER3_475x45E.dat,4.75,4.5,1000,41000,2,E,11000,14.919,1.216
PER3_475x45E.dat,4.75,4.5,1000,41000,2,E,12000,19.269,1.447
PER3_475x45E.dat,4.75,4.5,1000,41000,2,E,13000,24.389,1.7
PER3_475x45E.dat,4.75,4.5,1000,41000,2,E,14000,30.343,1.972
PER3_475x45E.dat,4.75,4.5,1000,41000,2,E,15000,37.195,2.265
PER3_475x45E.dat,4.75,4.5,1000,41000,2,E,16000,45.01,2.578
PER3_475x45E.dat,4.75,4.5,1000,41000,2,E,17000,53.853,2.911
PER3_475x45E.dat,4.75,4.5,1000,41000,2,E,18000,63.79,3.266
PER3_475x45E.dat,4.75,4.5,1000,41000,2,E,19000,74.888,3.64
PER3_475x45E.dat,4.75,4.5,1000,41000,2,E,20000,87.214,4.035
PER3_475x45E.dat,4.75,4.5,1000,41000,2,E,21000,100.837,4.451
PER3_475x45E.dat,4.75,4.5,1000,41000,2,E,22000,115.827,4.887
PER3_475x45E.dat,4.75,4.5,1000,41000,2,E,23000,132.255,5.344
PER3_475x45E.dat,4.75,4.5,1000,41000,2,E,24000,150.193,5.822
PER3_475x45E.dat,4.75,4.5,1000,41000,2,E,25000,169.714,6.321
PER3_475x45E.dat,4.75,4.5,1000,41000,2,E,26000,190.893,6.84
PER3_475x45E.dat,4.75,4.5,1000,41000,2,E,27000,213.806,7.38
PER3_475x45E.dat,4.75,4.5,1000,41000,2,E,28000,238.533,7.942
PER3_475x45E.dat,4.75,4.5,1000,41000,2,E,29000,265.153,8.524
PER3_475x45E.dat,4.75,4.5,1000,41000,2,E,30000,293.749,9.127
PER3_475x45E.dat,4.75,4.5,1000,41000,2,E,31000,324.407,9.752
PER3_475x45E.dat,4.75,4.5,1000,41000,2,E,32000,357.214,10.397
PER3_475x45E.dat,4.75,4.5,1000,41000,2,E,33000,392.264,11.064
PER3_475x45E.dat,4.75,4.5,1000,41000,2,E,34000,429.655,11.753
PER3_475x45E.dat,4.75,4.5,1000,41000,2,E,35000,469.499,12.462
PER3_475x45E.dat,4.75,4.5,1000,41000,2,E,36000,511.977,13.194
PER3_475x45E.dat,4.75,4.5,1000,41000,2,E,37000,557.361,13.946
PER3_475x45E.dat,4.75,4.5,1000,41000,2,E,38000,606.015,14.721
PER3_475x45E.dat,4.75,4.5,1000,41000,2,E,39000,658.41,15.516
PER3_475x45E.dat,4.75,4.5,1000,41000,2,E,40000,715.142,16.332
PER3_475x45E.dat,4.75,4.5,1000,41000,2,E,41000,776.946,17.17
PER3_475x475E.dat,4.75,4.75,1000,42000,2,E,10000,11.47,0.986
PER3_475x475E.dat,4.75,4.75,1000,42000,2,E,11000,15.16,1.194
PER3_475x475E.dat,4.75,4.75,1000,42000,2,E,12000,19.565,1.422
PER3_475x475E.dat,4.75,4.75,1000,42000,2,E,13000,24.747,1.67
PER3_475x475E.dat,4.75,4.75,1000,42000,2,E,14000,30.771,1.938
PER3_475x475E.dat,4.75,4.75,1000,42000,2,E,15000,37.702,2.226
PER3_475x475E.dat,4.75,4.75,1000,42000,2,E,16000,45.606,2.534
PER3_475x475E.dat,4.75,4.75,1000,42000,2,E,17000,54.548,2.862
PER3_475x475E.dat,4.75,4.75,1000,42000,2,E,18000,64.595,3.211
PER3_475x475E.dat,4.75,4.75,1000,42000,2,E,19000,75.816,3.58
PER3_475x475E.dat,4.75,4.75,1000,42000,2,E,20000,88.279,3.969
PER3_475x475E.dat,4.75,4.75,1000,42000,2,E,21000,102.056,4.379
PER3_475x475E.dat,4.75,4.75,1000,42000,2,E,22000,117.216,4.809
PER3_475x475E.dat,4.75,4.75,1000,42000,2,E,23000,133.833,5.26
PER3_475x475E.dat,4.75,4.75,1000,42000,2,E,24000,151.981,5.732
PER3_475x475E.dat,4.75,4.75,1000,42000,2,E,25000,171.736,6.224
PER3_475x475E.dat,4.75,4.75,1000,42000,2,E,26000,193.175,6.737
PER3_475x475E.dat,4.75,4.75,1000,42000,2,E,27000,216.378,7.271
PER3_475x475E.dat,4.75,4.75,1000,42000,2,E,28000,241.426,7.826
PER3_475x475E.dat,4.75,4.75,1000,42000,2,E,29000,268.403,8.402
PER3_475x475E.dat,4.75,4.75,1000,42000,2,E,30000,297.396,8.999
PER3_475x475E.dat,4.75,4.75,1000,42000,2,E,31000,328.497,9.618
PER3_475x475E.dat,4.75,4.75,1000,42000,2,E,32000,361.803,10.258
PER3_475x475E.dat,4.75,4.75,1000,42000,2,E,33000,397.429,10.919
PER3_475x475E.dat,4.75,4.75,1000,42000,2,E,34000,435.572,11.602
PER3_475x475E.dat,4.75,4.75,1000,42000,2,E,35000,476.513,12.307
PER3_475x475E.dat,4.75,4.75,1000,42000,2,E,36000,520.617,13.032
PER3_475x475E.dat,4.75,4.75,1000,42000,2,E,37000,568.345,13.779
PER3_475x475E.dat,4.75,4.75,1000,42000,2,E,38000,620.268,14.547
PER3_475x475E.dat,4.75,4.75,1000,42000,2,E,39000,677.088,15.336
PER3_475x475E.dat,4.75,4.75,1000,42000,2,E,40000,739.65,16.146
PER3_475x475E.dat,4.75,4.75,1000,42000,2,E,41000,808.995,16.975
PER3_475x475E.dat,4.75,4.75,1000,42000,2,E,42000,886.33,17.824
PER3_475x55E.dat,4.75,5.5,1000,41000,2,E,10000,12.985,1.0
PER3_475x55E.dat,4.75,5.5,1000,41000,2,E,11000,17.174,1.21
PER3_475x55E.dat,4.75,5.5,1000,41000,2,E,12000,22.177,1.441
PER3_475x55E.dat,4.75,5.5,1000,41000,2,E,13000,28.066,1.692
PER3_475x55E.dat,4.75,5.5,1000,41000,2,E,14000,34.915,1.964
PER3_475x55E.dat,4.75,5.5,1000,41000,2,E,15000,42.798,2.255
PER3_475x55E.dat,4.75,5.5,1000,41000,2,E,16000,51.79,2.567
PER3_475x55E.dat,4.75,5.5,1000,41000,2,E,17000,61.967,2.899
PER3_475x55E.dat,4.75,5.5,1000,41000,2,E,18000,73.406,3.252
PER3_475x55E.dat,4.75,5.5,1000,41000,2,E,19000,86.184,3.625
PER3_475x55E.dat,4.75,5.5,1000,41000,2,E,20000,100.381,4.019
PER3_475x55E.dat,4.75,5.5,1000,41000,2,E,21000,116.077,4.433
PER3_475x55E.dat,4.75,5.5,1000,41000,2,E,22000,133.353,4.868
PER3_475x55E.dat,4.75,5.5,1000,41000,2,E,23000,152.294,5.323
PER3_475x55E.dat,4.75,5.5,1000,41000,2,E,24000,172.983,5.799
PER3_475x55E.dat,4.75,5.5,1000,41000,2,E,25000,195.508,6.296
PER3_475x55E.dat,4.75,5.5,1000,41000,2,E,26000,219.957,6.814
PER3_475x55E.dat,4.75,5.5,1000,41000,2,E,27000,246.422,7.352
PER3_475x55E.dat,4.75,5.5,1000,41000,2,E,28000,274.995,7.911
PER3_475x55E.dat,4.75,5.5,1000,41000,2,E,29000,305.774,8.492
PER3_475x55E.dat,4.75,5.5,1000,41000,2,E,30000,338.857,9.093
PER3_475x55E.dat,4.75,5.5,1000,41000,2,E,31000,374.352,9.716
PER3_475x55E.dat,4.75,5.5,1000,41000,2,E,32000,412.375,10.359
PER3_475x55E.dat,4.75,5.5,1000,41000,2,E,33000,453.1,11.024
PER3_475x55E.dat,4.75,5.5,1000,41000,2,E,34000,496.776,11.71
PER3_475x55E.dat,4.75,5.5,1000,41000,2,E,35000,543.726,12.417
PER3_475x55E.dat,4.75,5.5,1000,41000,2,E,36000,594.352,13.145
PER3_475x55E.dat,4.75,5.5,1000,41000,2,E,37000,649.153,13.894
PER3_475x55E.dat,4.75,5.5,1000,41000,2,E,38000,708.74,14.663
PER3_475x55E.dat,4.75,5.5,1000,41000,2,E,39000,773.849,15.453
PER3_475x55E.dat,4.75,5.5,1000,41000,2,E,40000,845.367,16.262
PER3_475x55E.dat,4.75,5.5,1000,41000,2,E,41000,924.392,17.091
PER3_5x3E.dat,5.0,3.0,1000,41000,2,E,10000,9.032,0.984
PER3_5x3E.dat,5.0,3.0,1000,41000,2,E,11000,11.895,1.192
PER3_5x3E.dat,5.0,3.0,1000,41000,2,E,12000,15.305,1.421
PER3_5x3E.dat,5.0,3.0,1000,41000,2,E,13000,19.309,1.67
PER3_5x3E.dat,5.0,3.0,1000,41000,2,E,14000,23.958,1.94
PER3_5x3E.dat,5.0,3.0,1000,41000,2,E,15000,29.302,2.23
PER3_5x3E.dat,5.0,3.0,1000,41000,2,E,16000,35.391,2.541
PER3_5x3E.dat,5.0,3.0,1000,41000,2,E,17000,42.278,2.874
PER3_5x3E.dat,5.0,3.0,1000,41000,2,E,18000,50.016,3.228
PER3_5x3E.dat,5.0,3.0,1000,41000,2,E,19000,58.66,3.603
PER3_5x3E.dat,5.0,3.0,1000,41000,2,E,20000,68.267,4.0
PER3_5x3E.dat,5.0,3.0,1000,41000,2,E,21000,78.893,4.419
PER3_5x3E.dat,5.0,3.0,1000,41000,2,E,22000,90.599,4.861
PER3_5x3E.dat,5.0,3.0,1000,41000,2,E,23000,103.446,5.325
PER3_5x3E.dat,5.0,3.0,1000,41000,2,E,24000,117.498,5.812
PER3_5x3E.dat,5.0,3.0,1000,41000,2,E,25000,132.822,6.322
PER3_5x3E.dat,5.0,3.0,1000,41000,2,E,26000,149.486,6.856
PER3_5x3E.dat,5.0,3.0,1000,41000,2,E,27000,167.562,7.414
PER3_5x3E.dat,5.0,3.0,1000,41000,2,E,28000,187.126,7.997
PER3_5x3E.dat,5.0,3.0,1000,41000,2,E,29000,208.258,8.604
PER3_5x3E.dat,5.0,3.0,1000,41000,2,E,30000,231.04,9.237
PER3_5x3E.dat,5.0,3.0,1000,41000,2,E,31000,255.562,9.896
PER3_5x3E.dat,5.0,3.0,1000,41000,2,E,32000,281.919,10.581
PER3_5x3E.dat,5.0,3.0,1000,41000,2,E,33000,310.212,11.293
PER3_5x3E.dat,5.0,3.0,1000,41000,2,E,34000,340.555,12.033
PER3_5x3E.dat,5.0,3.0,1000,41000,2,E,35000,373.082,12.802
PER3_5x3E.dat,5.0,3.0,1000,41000,2,E,36000,408.083,13.6
PER3_5x3E.dat,5.0,3.0,1000,41000,2,E,37000,446.068,14.427
PER3_5x3E.dat,5.0,3.0,1000,41000,2,E,38000,487.756,15.286
PER3_5x3E.dat,5.0,3.0,1000,41000,2,E,39000,534.108,16.175
PER3_5x3E.dat,5.0,3.0,1000,41000,2,E,40000,586.378,17.096
PER3_5x3E.dat,5.0,3.0,1000,41000,2,E,41000,646.048,18.048
PER3_5x37E-3.dat,5.0,3.7,1000,40000,3,E,10000,22.636,1.945
PER3_5x37E-3.dat,5.0,3.7,1000,40000,3,E,11000,29.941,2.356
PER3_5x37E-3.dat,5.0,3.7,1000,40000,3,E,12000,38.668,2.807
PER3_5x37E-3.dat,5.0,3.7,1000,40000,3,E,13000,48.948,3.299
PER3_5x37E-3.dat,5.0,3.7,1000,40000,3,E,14000,60.913,3.831
PER3_5x37E-3.dat,5.0,3.7,1000,40000,3,E,15000,74.695,4.403
PER3_5x37E-3.dat,5.0,3.7,1000,40000,3,E,16000,90.429,5.017
PER3_5x37E-3.dat,5.0,3.7,1000,40000,3,E,17000,108.255,5.672
PER3_5x37E-3.dat,5.0,3.7,1000,40000,3,E,18000,128.313,6.368
PER3_5x37E-3.dat,5.0,3.7,1000,40000,3,E,19000,150.746,7.107
PER3_5x37E-3.dat,5.0,3.7,1000,40000,3,E,20000,175.701,7.888
PER3_5x37E-3.dat,5.0,3.7,1000,40000,3,E,21000,203.329,8.712
PER3_5x37E-3.dat,5.0,3.7,1000,40000,3,E,22000,233.785,9.578
PER3_5x37E-3.dat,5.0,3.7,1000,40000,3,E,23000,267.226,10.489
PER3_5x37E-3.dat,5.0,3.7,1000,40000,3,E,24000,303.818,11.443
PER3_5x37E-3.dat,5.0,3.7,1000,40000,3,E,25000,343.729,12.443
PER3_5x37E-3.dat,5.0,3.7,1000,40000,3,E,26000,387.133,13.487
PER3_5x37E-3.dat,5.0,3.7,1000,40000,3,E,27000,434.211,14.578
PER3_5x37E-3.dat,5.0,3.7,1000,40000,3,E,28000,485.153,15.715
PER3_5x37E-3.dat,5.0,3.7,1000,40000,3,E,29000,540.154,16.899
